SUND,NASD,SOUND ADVICE INC
SSII,NASD,SOUND SOURCE INTRACTV INC
SSIIW,NASD,SOUND SOURCE INTRACTV INC
SOCC,NASD,SOURCE CAPITAL CORP
SOR,NYSE,SOURCE CAPITAL INC
SORC,NASD,SOURCE INFO MGMT CO
SRCM,NASD,SOURCE MEDIA INC
SMQ,NYSE,SOURCE ONE MTGE SVC CORP
SABC,NASD,SOUTH ALABAMA BANCORP
SCCB,NASD,SOUTH CAROLNA COMMUN BNCS
SJI,NYSE,SOUTH JERSEY INDS INC
SSFC,NASD,SOUTH STREET FNCL CORP
UMPQ,NASD,SOUTH UMPQUA BANK
SBAN,NASD,SOUTHBANC SHARES INC
SDW,NYSE,SOUTHDOWN INC
STBF,NASD,SOUTHEASTERN THRFT&amp;BNK FD
SOA,NYSE,SOUTHERN AFRICA FUND INC
SRN,AMEX,SOUTHERN BANC INC
SCE,AMEX,SOUTHERN CAL EDISON CO
SO,NYSE,"<a href=""http://www.southernco.com/"" southern="""" co=""""></a>SOUTHERN CO"
SCBS,NASD,SOUTHERN COMMUNITY BNCSHS
SEHI,NASD,SOUTHERN ENERGY HOMES INC
SFFB,NASD,SOUTHERN FNCL BANCORP
SMIN,NASD,SOUTHERN MINERAL CORP
SMBC,NASD,SOUTHERN MISSOURI BANCORP
SNG,NYSE,"<a href=""http://www.snet.com/"" southern="""" new="""" eng="""" telecom=""""></a>SOUTHERN NEW ENG TELECOM"
SFC,NYSE,SOUTHERN PAC FUNDING CORP
SPPTY,NASD,SOUTHERN PACIFIC PETR N L
PCU,NYSE,SOUTHERN PERU COPPER CORP
SSLI,NASD,SOUTHERN SEC LIFE INS CO
SUG,NYSE,SOUTHERN UNION CO
SZB,AMEX,SOUTHFIRST BANCSHARES INC
SLCM,NASD,"<a href=""http://www.7-11.com/"" southland="""" corp=""""></a>SOUTHLAND CORP"
SBCO,NASD,SOUTHSIDE BANCSHARES CORP
SBSI,NASD,SOUTHSIDE BANCSHARES INC
SBSIP,NASD,SOUTHSIDE CAPITAL TRUST I
SOTR,NASD,SOUTHTRUST CORP
SWTX,NASD,SOUTHWALL TECH INC
LUV,NYSE,"<a href=""http://www.iflyswa.com/"" southwest="""" airlines="""" co=""""></a>SOUTHWEST AIRLINES CO"
OKSB,NASD,SOUTHWEST BANCORP INC OK
OKSBP,NASD,SOUTHWEST BANCORP INC OK
SWBT,NASD,SOUTHWEST BANCORP OF TX
SGB,AMEX,SOUTHWEST GA FNCL CORP
SWX,NYSE,SOUTHWEST GAS CORP
SWPA,NASD,SOUTHWEST NATL CORP
SWS,NYSE,SOUTHWEST SECURITIES GRP
SWWC,NASD,SOUTHWEST WATER CO
SWN,NYSE,SOUTHWESTERN ENERGY CO
SVRN,NASD,SOVEREIGN BANCORP INC
SSS,NYSE,SOVRAN SELF STORAGE INC
SPAB,NASD,SPACEHAB INC
SLMD,NASD,SPACELABS MEDICAL INC
SWH,NYSE,SPAGHETTI WAREHOUSE INC
SNF,NYSE,SPAIN FUND INC THE
SPAN,NASD,SPAN AMERICA MED SYS INC
SPLK,NASD,SPANLINK COMM INC
SPFO,NASD,SPARTA FOODS INC
SPTA,NASD,"<a href=""http://www2.interpath.net/interweb/cato/sparta/sparta.html"" sparta="""" pharmaceutical="""" inc=""""></a>SPARTA PHARMACEUTICAL INC"
SPTAL,NASD,SPARTA PHARMACEUTICAL INC
SPTAU,NASD,SPARTA PHARMACEUTICAL INC
SPTAW,NASD,SPARTA PHARMACEUTICAL INC
SPTAZ,NASD,SPARTA PHARMACEUTICAL INC
SPAR,NASD,SPARTAN MOTORS INC
SEH,NYSE,SPARTECH CORP
SPA,NYSE,SPARTON CORP
STY,AMEX,SPATIAL TECHNOLOGY INC
SPAZ,NASD,SPATIALIZER AUDIO LABS
SPTR,NASD,SPEC TRAN CORP
SDII,NASD,SPECIAL DEVICES INC
SMCX,NASD,SPECIAL METALS CORP
SCNI,NASD,SPECIALITY CARE NTWRK INC
SPEQ,NASD,SPECIALITY EQUIPMENT COS
SHPI,NASD,SPECIALIZD HLTH PROD INTL
CTLG,NASD,SPECIALTY CATALOG CORP
CHM,AMEX,SPECIALTY CHEM RES INC
SCTR,NASD,SPECIALTY TELECONSTRUCTRS
SPLI,NASD,SPECTRA PHYSICS LASERS
DIAGF,NASD,SPECTRAL DIAGNOSTICS INC
SLNK,NASD,SPECTRALINK CORP
SPNC,NASD,SPECTRANETICS CORP
SPSI,NASD,SPECTRASCIENCE
SPCT,NASD,"<a href=""http://www.spectrian.com/"" spectrian="""" corp=""""></a>SPECTRIAN CORP"
SPEC,NASD,SPECTRUM CONTROL INC
SSPIF,NASD,"<a href=""http://www.spectrumsignal.com/"" spectrum="""" signal="""" procesng=""""></a>SPECTRUM SIGNAL PROCESNG"
SPRX,NASD,SPECTRX INC
SFAM,NASD,"<a href=""http://www.speedfam.com/"" speedfam="""" intl="""" inc=""""></a>SPEEDFAM INTL INC"
TRK,NYSE,SPEEDWAY MOTORSPORTS INC
SPZN,NASD,SPEIZMAN INDS INC
SP,NYSE,SPELLING ENT GROUP DE INC
SPZE,NASD,SPICE ENTERTAINMENT CO
SPGLA,NASD,"<a href=""http://www.spiegel.com/spiegel/"" spiegel="""" inc=""""></a>SPIEGEL INC"
SPK,NYSE,SPIEKER PROPERTIES INC
SKK,AMEX,SPINNAKER INDUSTRIES INC
SKK,AMEX,SPINNAKER INDUSTRIES INC
SPIR,NASD,SPIRE CORP
SDCOZ,NASD,SPIROS DEVELOPMENT CORP
SPLH,NASD,SPLASH TECH HOLDINGS INC
SPCH,NASD,SPORT CHALET INC
SHY,PSE,SPORT HALEY INC
SPOR,NASD,SPORT HALEY INC
GYM,NYSE,SPORT SUPPLY GROUP INC
SCY,AMEX,SPORTS CLUB INC
SPLN,NASD,SPORTSLINE USA INC
SGDE,NASD,SPORTSMANS GUIDE INC
SMI,NYSE,SPRINGS INDUSTRIES INC
FON,NYSE,"<a href=""http://www.sprintlink.net/"" sprint="""" corp=""""></a>SPRINT CORP"
FXN,NYSE,SPRINT CORP
SPYG,NASD,"<a href=""http://www.spyglass.com/"" spyglass="""" inc=""""></a>SPYGLASS INC"
SQLF,NASD,SQL Financials Internatio
STFR,NASD,ST FRANCIS CAP CORP
SGOLY,NASD,ST HELENA GOLD MINES LTD
JOE,NYSE,ST JOE CORP
SJK,NYSE,ST JOHN KNITS INC
SAJ,NYSE,ST JOSEPH LT &amp; PWR CO
STJ,NYSE,ST JUDE MEDICAL INC
MARY,NASD,ST MARY LAND &amp; EXPL CO
SPBC,NASD,ST PAUL BANCORP INC
SPC,NYSE,"<a href=""http://www.stpaul.com/"" st="""" paul="""" cos="""" inc=""""></a>ST PAUL COS INC"
STAA,NASD,STAAR SURGICAL CO
STAC,NASD,"<a href=""http://www.stac.com/"" stac="""" inc=""""></a>STAC INC"
SBLI,NASD,STAFF BUILDERS INC
STFF,NASD,STAFF LEASING INC
STAF,NASD,STAFFMARK INC
SA,AMEX,STAGE II APPAREL CORP
SGE,NYSE,STAGE STORES INC
STKLF,NASD,STAKE TECHNOLOGY LIMITED
AJX,AMEX,STANDARD AUTOMOTIVE CORP
STW,NYSE,STANDARD COMMERCIAL CORP
SFUN,NASD,STANDARD FUNDING CORP
SMAN,NASD,STANDARD MANAGEMENT CORP
SMSC,NASD,"<a href=""http://www.smc.com/"" standard="""" microsystem="""" corp=""""></a>STANDARD MICROSYSTEM CORP"
SMP,NYSE,STANDARD MOTOR PROD INC
SPF,NYSE,STANDARD PACIFIC CORP
SPD,NYSE,STANDARD PRODUCTS CO
SR,NYSE,"<a href=""http://www.stdreg.com/"" standard="""" register="""" co=""""></a>STANDARD REGISTER CO"
SXI,NYSE,STANDEX INTL CORP
STII,NASD,STANFORD TELECOMM INC
STLY,NASD,STANLEY FURNITURE INC
SWK,NYSE,STANLEY WORKS
SPLS,NASD,"<a href=""http://www.staples.com/"" staples="""" inc=""""></a>STAPLES INC"
STB,NYSE,STAR BANC CORP
STRZ,NASD,STAR BUFFET INC
SGU,NYSE,STAR GAS PARTNERS L P
SMCS,NASD,STAR MULTI CARE SVCS INC
STRX,NASD,STAR TELECOMM INC
SBAS,NASD,STARBASE CORP
SBUX,NASD,STARBUCKS CORP
STCR,NASD,STARCRAFT CORP INDIANA
STMT,NASD,STARMET CORP
SCX,NYSE,STARRETT L S CO
STGC,NASD,STARTEC GLOBAL COMMUN CP
SRT,NYSE,STARTEK INC
STA,NYSE,STARTER CORP
APT,AMEX,STARWOOD FINANCIAL TRUST
HOT,NYSE,STARWOOD HOTELS &amp; RESORTS
STFC,NASD,STATE AUTO FINANCIAL CORP
STBC,NASD,STATE BANCORP INC N Y
SFSW,NASD,STATE FINANCIAL SVCS CORP
STT,NYSE,"<a href=""http://www.statestreet.com/"" state="""" street="""" corp=""""></a>STATE STREET CORP"
SFFC,NASD,STATEFED FNCL CORP
SIB,NYSE,STATEN ISLAND BANCORP INC
SFIN,NASD,STATEWIDE FINANCIAL CORP
STN,NYSE,STATION CASINOS INC
SLHN,NASD,STEARNS &amp; LEHMAN INC
STLD,NASD,STEEL DYNAMICS INC
SWVA,NASD,STEEL OF WEST VA INC
STTX,NASD,STEEL TECHNOLOGIES INC
SCS,NYSE,STEELCASE INC
SMRT,NASD,STEIN MART INC
STNRF,NASD,STEINER LEISURE LTD
LVB,NYSE,STEINWAY MUSICAL INSTRMNT
SCL,NYSE,STEPAN CO
TSC,AMEX,STEPHAN CO
SRCL,NASD,STERICYCLE INC
STER,NASD,STERIGENICS INTL INC
STRC,NASD,STERILE RECOVERIES INC
STRL,NASD,STERIS CORP
STL,NYSE,STERLING BANCORP
SBIB,NASD,STERLING BANCSHARES INC
SBIBP,NASD,STERLING BANCSHS CAP TR I
SPR,AMEX,STERLING CAPITAL CORP
STSAO,NASD,STERLING CAPITAL TRUST
SE,NYSE,STERLING COMMERCE INC
SLFI,NASD,STERLING FNCL CORP PA
STSA,NASD,STERLING FNCL CORP WA
SSW,NYSE,"<a href=""http://www.sterling.com/"" sterling="""" software="""" inc=""""></a>STERLING SOFTWARE INC"
ISEE,NASD,STERLING VISION INC
STHLY,NASD,STET Hellas Telecommunica
SHOO,NASD,STEVEN MADDEN LTD
SHOOZ,NASD,STEVEN MADDEN LTD
WINS,NASD,STEVEN MYERS &amp; ASSC INC
SVG,AMEX,STEVENS INTL CORP
SVG,AMEX,STEVENS INTL CORP
SSSS,NASD,STEWART &amp; STEVENSON SVCS
STEI,NASD,STEWART ENTERPRISES INC
STC,NYSE,STEWART INFO SVCS CORP
SF,NYSE,STIFEL FINANCIAL CORP
SWC,AMEX,STILLWATER MINING CO
STIM,NASD,STIMSONITE CORP
SCBHF,NASD,STIRLING COOKE BROWN HLDG
STM,NYSE,"<a href=""http://www.st.com/"" stmicroelectronics=""""></a>STMicroelectronics"
STKR,NASD,STOCKER &amp; YALE INC
SCSWF,NASD,STOLT COMEX SEAWAY S A
STLBY,NASD,STOLT NIELSEN S A
STLTF,NASD,STOLT NIELSEN S A
SW,NYSE,STONE &amp; WEBSTER INC
STO,NYSE,STONE CONTAINER CORP
SGY,NYSE,STONE ENERGY CORP
SSM,AMEX,STONE STREET BANCORP INC
SRI,NYSE,STONERIDGE INC
SOS,AMEX,"<a href=""http://www.storage.com/"" storage="""" computer="""" corp=""""></a>STORAGE COMPUTER CORP"
STK,NYSE,"<a href=""http://www.stortek.com/"" storage="""" technology="""" corp=""""></a>STORAGE TECHNOLOGY CORP"
SEA,NYSE,STORAGE TRUST REALTY
SUS,NYSE,STORAGE U S A INC
STMD,NASD,STORMEDIA INC
SAS,PSE,STRATASYS INC
SSYS,NASD,STRATASYS INC
SAA,AMEX,STRATEGIA CORP
SDIX,NASD,STRATEGIC DIAGNOSTICS INC
STRD,NASD,STRATEGIC DISTRIBUTION
SGL,NYSE,STRATEGIC GLOBAL INCM FD
SSGI,NASD,STRATEGIC SOLUTIONS GROUP
SFT,AMEX,STRATESEC INC
STRT,NASD,STRATTEC SECURITY CORP
SRA,NYSE,"<a href=""http://www.stratus.com/"" stratus="""" computer="""" inc=""""></a>STRATUS COMPUTER INC"
STRS,NASD,STRATUS PROPERTIES INC
STRA,NASD,STRAYER EDUCATION INC
FUEL,NASD,STREICHER MOBILE FUELING
FUELW,NASD,STREICHER MOBILE FUELING
SRR,NYSE,STRIDE RITE CORP
SKRI,NASD,STRIKER INDS INC
STRO,NASD,STROUDS INC
SDRC,NASD,"<a href=""http://www.sdrc.com/"" structural="""" dynamics="""" rsch=""""></a>STRUCTURAL DYNAMICS RSCH"
SYK,NYSE,STRYKER CORP
STU,NYSE,STUDENT LOAN CORP
RGR,NYSE,STURM RUGER &amp; CO INC
STYL,NASD,STYLING TECHNOLOGY CORP
SBNK,NASD,SUBURBAN BANCSHARES INC
SLAM,NASD,SUBURBAN LODGES OF AMER
SPH,NYSE,SUBURBAN PROPANE PTNRS LP
SXNBP,NASD,SUCCESS CAPITAL TRUST I
SCES,NASD,SUCCESSORIES INC
SUBK,NASD,SUFFOLK BANCORP
SUGN,NASD,SUGEN INC
SZA,NYSE,SUIZA FOODS CORP
SUL,AMEX,SULCUS HOSPITALITY TECH
SM,NYSE,SULZER MEDICA LTD
SUMI,NASD,SUMITOMO BANK OF CALIF
SUMA,NASD,SUMMA FOUR INC
SUMX,NASD,SUMMA INDUSTRIES INC
SUB,NYSE,SUMMIT BANCORP N J
SBIT,NASD,SUMMIT BANCSHARES INC TX
SBGA,NASD,SUMMIT BANK CORP GA
SMMT,NASD,SUMMIT DESIGN INC
SUMM,NASD,SUMMIT FNCL CORP
SHSE,NASD,SUMMIT HLDG SOUTHEAST INC
SMT,NYSE,SUMMIT PROPERTIES TRUST
BEAM,NASD,SUMMIT TECHNOLOGY INC
SNBC,NASD,SUN BANCORP INC
SUBI,NASD,SUN BANCORP INC PA
SNBCP,NASD,SUN CAPITAL TRUST
SUN,NYSE,SUN CO INC
SUI,NYSE,SUN COMMUNITIES INC
SLP,NYSE,SUN ENERGY PARTNERS L P
SHG,NYSE,"<a href=""http://www.sunh.com/"" sun="""" healthcare="""" group="""" inc=""""></a>SUN HEALTHCARE GROUP INC"
SNHY,NASD,SUN HYDRAULICS CORP
SIH,NYSE,SUN INTL HOTELS LTD
SUNW,NASD,"<a href=""http://www.sun.com/"" sun="""" microsystems="""" inc=""""></a>SUN MICROSYSTEMS INC"
SNTV,NASD,SUN TELEVISION&amp;APPLIANCES
SNR,AMEX,SUNAIR ELECTRONICS INC
SAI,NYSE,"<a href=""http://www.sunamerica.com/"" sunamerica="""" inc=""""></a>SUNAMERICA INC"
SIP,NYSE,SUNAMERICA INC
SNBS,NASD,SUNBASE ASIA INC
SOC,NYSE,SUNBEAM CORP
SBLT,NASD,SUNBELT AUTOMOTIVE GROUP
SNB,NYSE,SUNBURST HOSPITALITY CORP
SU,NYSE,SUNCOR ENERGY INC
SUNH,NASD,SUNDANCE HOMES INC
SNS,NYSE,SUNDSTRAND CORP DE
SDS,NYSE,SUNGARD DATA SYSTEMS INC
RAYS,NASD,SUNGLASS HUT INTL INC
SUNP,NASD,SUNPHARM CORP
SUNQ,NASD,SUNQUEST INFO SYS INC
SNRZ,NASD,SUNRISE ASSTD LIVING INC
SUNL,NASD,SUNRISE INTL LEASING DE
SMD,NYSE,SUNRISE MEDICAL INC
SILVW,NASD,SUNSHINE MINING &amp; REF CO
SILVZ,NASD,SUNSHINE MINING &amp; REF CO
SSC,NYSE,SUNSHINE MINING &amp; REF CO
SDP,NYSE,SUNSOURCE INC
SSH,BOS,SUNSTAR HEALTHCARE INC
SUNS,NASD,SUNSTAR HEALTHCARE INC
SSI,NYSE,SUNSTONE HOTEL INV INC
OWN,NYSE,SUNTERRA CORP
STI,NYSE,SUNTRUST BANKS INC
SAE,NYSE,SUPER SOL LTD
SUPVA,NASD,SUPER VISION INTL INC
SUPVU,NASD,SUPER VISION INTL INC
SUPVW,NASD,SUPER VISION INTL INC
SUPVZ,NASD,SUPER VISION INTL INC
SCON,NASD,SUPERCONDUCTOR TECH INC
SUPG,NASD,SUPERGEN INC
SUPGW,NASD,SUPERGEN INC
SUPC,NASD,SUPERIOR CNSLTNT HLD CORP
SESI,NASD,SUPERIOR ENERGY SVC INC
SUP,NYSE,SUPERIOR INDS INTL INC CA
SNTL,NASD,SUPERIOR NATL INS GRP INC
SUPR,NASD,SUPERIOR SERVICES INC
SUT,NYSE,SUPERIOR TELECOM INC
UNR,NYSE,SUPERMERCADOS UNIMARC SA
SPPR,NASD,SUPERTEL HOSPITALITY INC
SUPX,NASD,SUPERTEX INC
SVU,NYSE,SUPERVALU INC
CHEZ,NASD,SUPREMA SPECIALITIES INC
STS,AMEX,SUPREME INDUSTRIES INC
SUPI,NASD,SUPREME INTL CORP
SRY,AMEX,SURETY CAPITAL CORP
SRG,BOS,SURGE COMPONENTS INC
SRGE,NASD,SURGE COMPONENTS INC
SRGEW,NASD,SURGE COMPONENTS INC
SLTI,NASD,SURGICAL LASER TECH INC
SRDX,NASD,SURMODICS INC
SOAP,NASD,SURREY INC
SOAPW,NASD,SURREY INC
SUSQ,NASD,SUSQUEHANNA BANCSHS INC
SBB,AMEX,SUSSEX BANCORP
STTZF,NASD,SUTTON RESOURCES LTD
SIVBP,NASD,SVB Capital I Pfd
SVBF,NASD,SVB FINANCIAL SERVICES IN
SNKI,NASD,SWANK INC
SWMAY,NASD,SWEDISH MATCH A B
SFY,NYSE,SWIFT ENERGY CO
SWFT,NASD,SWIFT TRANSPORTATION CO
SWR,NYSE,SWISHER INTL GROUP INC
SABI,NASD,SWISS ARMY BRANDS INC
SWZ,NYSE,SWISS HELVETIA FUND INC
SRMI,NASD,SWISSRAY INTL INC
SYBS,NASD,"<a href=""http://www.sybase.com/"" sybase="""" inc=""""></a>SYBASE INC"
SYC,AMEX,SYBRON CHEMICALS INC
SYB,NYSE,SYBRON INTL CORP WI
SYKE,NASD,SYKES ENTERPRISES INC
SYLN,NASD,SYLVAN INC
SLVN,NASD,SYLVAN LEARNING SYS INC
SYMC,NASD,"<a href=""http://www.symantec.com/"" symantec="""" corp=""""></a>SYMANTEC CORP"
SBL,NYSE,"<a href=""http://www.symbol.com/"" symbol="""" technologies="""" inc=""""></a>SYMBOL TECHNOLOGIES INC"
SYMBA,NASD,SYMBOLLON CORP
SYMBW,NASD,SYMBOLLON CORP
SYMX,NASD,SYMIX SYSTEMS INC
SYMM,NASD,SYMMETRICOM INC
SIGC,NASD,SYMONS INTL GROUP INC
SMPX,NASD,SYMPHONIX DEVICES INC
SYM,NYSE,SYMS CORP
SYGR,NASD,SYNAGRO TECHNOLOGIES INC
SYNC,NASD,SYNALLOY CORP
SNAP,NASD,SYNAPTIC PHARMACEUTICAL
SBIO,NASD,SYNBIOTICS CORP
SYNX,NASD,"<a href=""http://www.sync.com/"">SYNC RESEARCH INC</a>"
SCOR,NASD,SYNCOR INTL CORP DEL
SYBR,NASD,SYNERGY BRANDS INC
SRRIF,NASD,SYNERGY RENEWABLE RES INC
SNTC,NASD,SYNETIC INC
SNPS,NASD,"<a href=""http://www.synopsys.com/"">SYNOPSYS INC</a>"
SNV,NYSE,"<a href=""http://www.snv.comv/"">SYNOVUS FINANCIAL CORP</a>"
SYBBF,NASD,SYNSORB BIOTECH INC
SYNT,NASD,SYNTEL INC
SYNL,NASD,SYNTELLECT INC
NZYM,NASD,SYNTHETECH INC
SIND,NASD,SYNTHETIC INDUSTRIES INC
SYNM,NASD,SYNTROLEUM CORP
SYPR,NASD,SYPRIS SOLUTIONS INC DE
SYY,NYSE,"<a href=""http://www.sysco.com/"">SYSCO CORP</a>"
SYCM,NASD,SYSCOMM INTL CORP
SSAX,NASD,SYSTEM SOFTWARE ASSC INC
SCTC,NASD,"<a href=""http://www.sctcorp.com/"">SYSTEMS &amp; CMPTR TECH CORP</a>"
SYSF,NASD,"<a href=""http://www.systemsoft.com/"">SYSTEMSOFT CORP</a>"
SK,NYSE,SAFETY KLEEN CORP
HIX,NYSE,SALMON BROS HIGH INC FD I
SCNYA,NASD,SAUCONY INC
SCNYB,NASD,SAUCONY INC
SCTTA,NASD,SCOTT TECHNOLOGIES INC
SCTTB,NASD,SCOTT TECHNOLOGIES INC
SNTO,NASD,SENTO CORP
SHD,AMEX,SHERWOOD BRANDS INC
NXA,AMEX,SIEM INDUSTRIES INC
SGNL,NASD,SIGNAL CORP
SIVB,NASD,SILICON VALLEY BANCSHARES
SKYT,NASD,SKYTEL COMMUNICATIONS INC
AOS,NYSE,SMITH AO CORP
SWNT,NASD,SOFTWARE.NET CORP
DSW,NYSE,SOUTHWESTERN BELL TELEPHONE
SCSAY,NASD,STOLT COMEX SEAWAY S.A.
SXNB,NASD,SUCCESS CAPITAL TRUST I
SNRS,NASD,"<a href=""http://www.sunrise-tech.com/"">SUNRISE TECHNOLOGIES INTL</a>"
SGC,AMEX,SUPERIOR UNIFORM GROUP INC
TWFC,NASD,T &amp; W FINANCIAL CORP
TALX,NASD,T A L X CORP
TBAE,NASD,T B A ENTMT CORP DE
TBAEW,NASD,T B A ENTMT CORP DE
TBCC,NASD,T B C CORP
TCAT,NASD,T C A CABLE T V INC
TBY,NYSE,T C B Y ENTERPRISES INC
TCB,NYSE,T C F FINANCIAL CORP
TCICP,NASD,T C I COMMUNICATIONS INC
TCII,NASD,T C I INTERNATIONAL INC
TUNE,NASD,T C I MUSIC INC
TUNEP,NASD,T C I MUSIC INC
TPACP,NASD,T C I PACIFIC COMM INC
TSATA,NASD,T C I SATELLITE ENT INC
TSATB,NASD,T C I SATELLITE ENT INC
TCSI,NASD,"<a href=""http://www.tcsi.com/"" t="""" c="""" s="""" i="""" corp=""""></a>T C S I CORP"
CVT,NYSE,T C W CV SECS FD INC
TCEL,NASD,"<a href=""http://www.tcell.com/"" t="""" cell="""" sciences="""" inc=""""></a>T CELL SCIENCES INC"
TDK,NYSE,"<a href=""http://www.dir.co.jp/cib/6762/welcome.html"" t="""" d="""" k="""" corp=""""></a>T D K CORP"
TKLC,NASD,T E K E L E C
TELS,NASD,T E L S CORP
TTI,NYSE,T E T R A TECHNOLOGIES
TFCE,NASD,T F C ENTERPRISES INC
THRD,NASD,T F FINANCIAL CORP
TGCI,NASD,T G C INDUSTRIES INC
TGCIP,NASD,T G C INDUSTRIES INC
TXHI,NASD,T H T INC
TIG,NYSE,T I G HOLDINGS INC
TIII,NASD,T I I INDUSTRIES INC
TIS,NYSE,T I S MORTGAGE INVT CO
TJCO,NASD,T J INTERNATIONAL INC
AXLE,NASD,T J T INC
AXLEW,NASD,T J T INC
TBDI,NASD,T M B R SHARP DRILLING
TMPW,NASD,T M P WORLDWIDE INC
TNP,NYSE,T N P ENTERPRISES INC
TNTX,NASD,T NETIX INC
TRR,NYSE,T R C COS INC
TRMM,NASD,T R M COPY CTRS CORP
TUTR,NASD,T R O LEARNING INC
TRW,NYSE,"<a href=""http://www.trw.com/"" t="""" r="""" w="""" inc=""""></a>T R W INC"
TSII,NASD,T S I INC MINNESOTA
TSFW,NASD,T S I INTL SFTWRE LTD
TSRI,NASD,T S R INC
TSTI,NASD,"<a href=""http://www.tstimpreso.com/"" s="""" t="""" impreso="""" inc=""""></a>T S T/IMPRESO INC"
TTILF,NASD,T T I TEAM TELECOM INTL
TZA,NYSE,T V AZTECA S A DE C V
PYTV,NASD,T V FILME INC
TVGTF,NASD,T V G TECHNOLOGIES LTD
TVGWF,NASD,T V G TECHNOLOGIES LTD
TVGZF,NASD,T V G TECHNOLOGIES LTD
TVX,NYSE,T V X GOLD INC
THQI,NASD,T* H Q INC
TBP,AMEX,TAB PRODUCTS CO
TACO,NASD,TACO CABANA INC
TDEO,NASD,TADEO HOLDINGS INC
TDEOW,NASD,TADEO HOLDINGS INC
TDH,BOS,TADEO HOLDINGS INC
TAD,NYSE,TADIRAN LTD
TTELF,NASD,TADIRAN TELECOMM LTD
THW,NYSE,TAG HEUER INTL S A
TAG,AMEX,TAG IT PACIFIC INC
TAIT,NASD,TAITRON COMPONENTS INC
TYW,NYSE,TAIWAN EQUITY FUND INC
TWN,NYSE,TAIWAN FUND INC
TSM,NYSE,TAIWAN SEMICONDUCTOR MFG
TTWO,NASD,TAKE-2 INTERACTIVE SFTWR
TTWOW,NASD,TAKE-2 INTERACTIVE SFTWR
TLB,NYSE,TALBOTS INC
TLM,NYSE,TALISMAN ENERGY INC
TAMR,NASD,TAM RESTAURANTS INC
TAMRW,NASD,TAM RESTAURANTS INC
TBAC,NASD,TANDY BRANDS ACCESSORIES
TAN,NYSE,"<a href=""http://www.tandy.com/"" tandy="""" corp=""""></a>TANDY CORP"
TAC,NYSE,TANDYCRAFTS INC
SKT,NYSE,TANGER FCTRY OUTLET CNTRS
TESI,NASD,TANGRAM ENTRPRS SOLUTIONS
TNSU,NASD,TANISYS TECH INC
TPNZ,NASD,TAPPAN ZEE FNCL INC
TGEN,NASD,TARGETED GENETICS CORP
TAROF,NASD,TARO PHARM INDUSTRIES LTD
VIPT,NASD,TARRAGON RLTY INVS INC NV
TAGS,NASD,TARRANT APPAREL GROUP
TKOCF,NASD,TASEKO MINES LTD
TBC,NYSE,TASTY BAKING CO
TATTF,NASD,TAT Technologies Ltd
TOFF,NASD,TATHAM OFFSHORE INC
TCO,NYSE,TAUBMAN CENTERS INC
TAVA,NASD,TAVA Technologies Inc
TAYD,NASD,TAYLOR DEVICES INC
TDT,NYSE,TCW/DW TERM TR 2000
TRM,NYSE,TCW/DW TERM TR 2002
TMT,NYSE,TCW/DW TERM TR 2003
TMAM,NASD,TEAM AMERICA CORP
TMTV,NASD,TEAM COMMUNICATIONS GROUP
TMI,AMEX,TEAM INC
TDRP,NASD,TEARDROP GOLF CO
TECD,NASD,TECH DATA CORP
TELE,NASD,TECH ELECTRO INDS INC
TELEU,NASD,TECH ELECTRO INDS INC
TELEW,NASD,TECH ELECTRO INDS INC
TO,AMEX,TECH OPS SEVCON INC
TSY,NYSE,TECH SYM CORP
TCDN,NASD,"<a href=""http://www.mvisibility.com/techdyne/"" techdyne="""" inc=""""></a>TECHDYNE INC"
TCDNW,NASD,TECHDYNE INC
TSH,AMEX,TECHE HOLDING CO
TFRC,NASD,TECHFORCE CORP
TECH,NASD,TECHNE CORP
TCPI,NASD,TECHNICAL CHEM &amp; PRODS
TCCO,NASD,TECHNICAL COMM CORP
TCLN,NASD,TECHNICLONE CORP
TSRC,NASD,TECHNISOURCE INC
TNL,NYSE,TECHNITROL INC
TRCI,NASD,TECHNOLOGY RESEARCH CORP
TSCC,NASD,TECHNOLOGY SOLUTIONS CO
TCNOF,NASD,TECHNOMATIX TECH LTD
TE,NYSE,"<a href=""http://www.teco.net/"" teco="""" energy="""" inc=""""></a>TECO ENERGY INC"
TECUB,NASD,TECUMSEH PRODUCTS CO
TECUA,NASD,TECUMSEH PRODUCTS CO CL A
TK,NYSE,TEEKAY SHIPPING CORP
TFR,NYSE,TEFRON LTD
TGAL,NASD,TEGAL CORP
TRC,AMEX,TEJON RANCH CO
TKGFA,NASD,TEKGRAF INC
TKGFW,NASD,TEKGRAF INC
TEK,NYSE,"<a href=""http://www.tek.com/"" tektronix="""" inc=""""></a>TEKTRONIX INC"
TCTV,NASD,TEL COM WIRELESS CABLE TV
TALK,NASD,TEL SAVE HOLDINGS INC
TELC,NASD,TELCO SYSTEMS INC
TLCM,NASD,TELCOM SEMICONDUCTOR INC
TCIVA,NASD,TELE COMM INC VENTURE GRP
TCIVB,NASD,TELE COMM INC VENTURE GRP
TCOMA,NASD,"<a href=""http://www.tcinc.com/"" tele="""" comm="""" inc="""" tci="""" group="""" a=""""></a>TELE COMM INC/TCI GROUP A"
TCOMP,NASD,TELE COMM INC/TCI GROUP A
TCOMB,NASD,TELE COMM INC/TCI GROUP B
